created_at|id|text|user|lang|label
Sat Jan 15 17:43:51 +0000 2022|1.4824082016393708e+18|Workers at Warrior Met have been on strike for nearly 10 months, in the middle of a deadly pandemic, going without… https://t.co/Nq5iTptzyP|216776631.0|en|Democratic Party
Sat Jan 15 15:34:36 +0000 2022|1.4823756726979256e+18|.@WelchForVT knows that now is the time to think big, not small. Join us today at 4:30pm to learn how you can help… https://t.co/Z4ELYNAFZ3|216776631.0|en|Democratic Party
Fri Jan 14 22:00:39 +0000 2022|1.4821104368541778e+18|I want you to think about this. The life expectancy of wealthy people in this country is roughly 15 years longer th… https://t.co/GHlm9GDnI7|216776631.0|en|Democratic Party
Fri Jan 14 18:45:03 +0000 2022|1.4820612150903235e+18|You know what? If Kroger can afford to pay its CEO over 900x MORE than their median worker, then yeah, they can aff… https://t.co/7od2Wko3b2|216776631.0|en|Democratic Party
Thu Jan 13 22:01:00 +0000 2022|1.4817481378405048e+18|When people tell you that the economy is doing very well — very well for who? Yeah, the people on top have never ha… https://t.co/9kZDkChN3S|216776631.0|en|Democratic Party
Thu Jan 13 18:52:00 +0000 2022|1.4817005741355622e+18|Here is the simple truth: we can save lives and we can save money if we make sure that all of our people have the b… https://t.co/ujfum6ayPg|216776631.0|en|Democratic Party
Wed Jan 12 22:26:44 +0000 2022|1.4813922280776458e+18|In the richest country in the history of the world, it should not be a luxury to take paid time off when you get sick.|216776631.0|en|Democratic Party
Wed Jan 12 22:25:50 +0000 2022|1.4813920000500736e+18|I stand in solidarity with @NYMagUnion workers. Management must come to the table and agree to a fair contract now. https://t.co/mfDkDNIFf0|216776631.0|en|Democratic Party
Wed Jan 12 20:31:25 +0000 2022|1.4813632082754314e+18|"The Democratic Party has a fundamental question to ask itself.

Are you prepared to stand with struggling working f… https://t.co/a2YciNxfnw"|216776631.0|en|Democratic Party
Wed Jan 12 19:16:44 +0000 2022|1.4813444131462676e+18|I stand in solidarity with the 8,400 striking workers at Kroger in Colorado. If Kroger can afford to pay its CEO ov… https://t.co/od5GyOjCUk|216776631.0|en|Democratic Party
Wed Jan 12 17:07:00 +0000 2022|1.4813117625153823e+18|What is it called when CEOs who are paid millions of dollars say to their workers, 'You know what? You've got it to… https://t.co/j2YV8EAWnX|216776631.0|en|Democratic Party
Tue Jan 11 21:18:37 +0000 2022|1.481012696187347e+18|Congratulations to Starbucks workers who are now organizing union shops across the country in NY, AZ, MA, WA, TN, CO, OR and OH.  Good luck!|216776631.0|en|Democratic Party
Tue Jan 11 20:30:00 +0000 2022|1.4810004628704788e+18|Every American deserves a high-quality N95 mask to protect themselves from this virus.|216776631.0|en|Democratic Party
Tue Jan 11 17:17:00 +0000 2022|1.480951891215356e+18|"Here is the reality for the working class.
Half our people live paycheck to paycheck.
People risk their lives, risk… https://t.co/8ELJJEvToE"|216776631.0|en|Democratic Party
Mon Jan 10 23:35:00 +0000 2022|1.4806846301688095e+18|Not all masks are created equal. https://t.co/eLtBkbfk5c|216776631.0|en|Democratic Party
Mon Jan 10 22:19:00 +0000 2022|1.4806655039496356e+18|As a society, we have got to ask ourselves if we are comfortable living in a country where the top 1% own more weal… https://t.co/x88fIRjxbI|216776631.0|en|Democratic Party
Sun Jan 09 20:59:47 +0000 2022|1.480283181001683e+18|Not all face masks are created equal. N95 face masks are far more effective than cloth masks in preventing the spre… https://t.co/4tiF023Qfx|216776631.0|en|Democratic Party
Sun Jan 09 18:24:24 +0000 2022|1.4802440779164754e+18|One out of four Americans are unable to afford the prescription drugs they need. Yes, it is time for Congress to ta… https://t.co/6Xm0r7M869|216776631.0|en|Democratic Party
Sun Jan 09 00:30:53 +0000 2022|1.479973917838164e+18|“The management at these corporations seem to be losing their humanity.” https://t.co/x0SszXDZaw|216776631.0|en|Democratic Party
Sat Jan 08 22:44:17 +0000 2022|1.4799470908810936e+18|A CEO should not be paid 350x what the average worker at the company is paid.|216776631.0|en|Democratic Party
Fri Jan 07 22:51:39 +0000 2022|1.4795865597206733e+18|"When we talk about income and wealth inequality in America today, this is what we're talking about.

Right now, the… https://t.co/7jEC3zuoeC"|216776631.0|en|Democratic Party
Fri Jan 07 21:28:00 +0000 2022|1.4795655056607846e+18|It is a difficult task to stand up to your boss and to take on corporate greed in your workplace, but workers in We… https://t.co/vjv5Mzxlf5|216776631.0|en|Democratic Party
Fri Jan 07 15:31:00 +0000 2022|1.4794756639836283e+18|"In the 1950s, CEOs made about 20x more than the average worker.

In the 1980s, CEOs made about 40x more than the av… https://t.co/z8sT1Rvr3O"|216776631.0|en|Democratic Party
Thu Jan 06 22:20:42 +0000 2022|1.4792163811030671e+18|The average worker, when adjusting for inflation, is making $44 a week LESS today than they made in the 1970's.|216776631.0|en|Democratic Party
Thu Jan 06 20:05:00 +0000 2022|1.4791822306186117e+18|"I have been told that bold action to avert the climate crisis is 'too expensive,' or that it's 'too radical.'

I am… https://t.co/H74U7v1mtl"|216776631.0|en|Democratic Party
Thu Jan 06 16:31:20 +0000 2022|1.4791284591714836e+18|Our democracy is under severe attack. My statement on January 6th. https://t.co/oq0KDXKrvX|216776631.0|en|Democratic Party
Thu Jan 06 02:16:14 +0000 2022|1.478913268131545e+18|What is the meaning of solidarity? I believe it means that nobody wants to be alone in this world. The idea that yo… https://t.co/b0r3HH4SxF|216776631.0|en|Democratic Party
Thu Jan 06 02:12:03 +0000 2022|1.478912214341927e+18|"""How you can sleep at night when you have $7 billion and you want to take a $300 a month health plan from a kid in… https://t.co/aHR8fwNAnG"|216776631.0|en|Democratic Party
Thu Jan 06 02:01:00 +0000 2022|1.47890943474312e+18|"""It seems to me that companies are going to a turnover workforce — they don't have to give you the benefits if you'… https://t.co/wMXBieQXJQ"|216776631.0|en|Democratic Party
Thu Jan 06 01:47:30 +0000 2022|1.478906034664231e+18|"""As of January 1st, we no longer have medical insurance."" - Cristina Luján, @BCTGM 37

These workers are now going… https://t.co/HPdfBnwgio"|216776631.0|en|Democratic Party
Thu Jan 06 01:42:14 +0000 2022|1.4789047097631908e+18|How do workers feel about a company owned by one of the richest guys on the planet cutting health care benefits and… https://t.co/s1AJlsuxv9|216776631.0|en|Democratic Party
Thu Jan 06 01:36:24 +0000 2022|1.4789032437198234e+18|"""Being on strike as long as we have, it's a real challenge. It's really hard on families to go through Christmas wi… https://t.co/TK730ihs10"|216776631.0|en|Democratic Party
Thu Jan 06 01:14:41 +0000 2022|1.478897776087941e+18|NOW: Workers are standing up to some of the most powerful corporate interests in the country. We’re talking LIVE wi… https://t.co/o2w1HwS8Gq|216776631.0|en|Democratic Party
Thu Jan 06 01:13:42 +0000 2022|1.47889752974814e+18|The Gilded Age is not ancient history — the average American worker produces far more today than they did decades a… https://t.co/WXgDfHbUpI|216776631.0|en|Democratic Party
Thu Jan 06 01:04:01 +0000 2022|1.4788950930545418e+18|LIVE NOW: Working people all over the country are taking on corporate greed and winning. In 2022, we must stand tog… https://t.co/PgPm7VQrQf|216776631.0|en|Democratic Party
Wed Jan 05 22:20:00 +0000 2022|1.4788538168585994e+18|While the corporate-owned media may not be talking about it, working people all over the country are taking on corp… https://t.co/rOqOzyvOZG|216776631.0|en|Democratic Party
Wed Jan 05 17:23:46 +0000 2022|1.4787792668043674e+18|The wealthy and powerful corporate interests are trying to create a culture that makes us feel weak and hopeless an… https://t.co/FWjIEFNShy|216776631.0|en|Democratic Party
Wed Jan 05 04:31:00 +0000 2022|1.4785847937092198e+18|At a time of massive income and wealth inequality working people, with great courage, are standing together against… https://t.co/PFVm4uOZbP|216776631.0|en|Democratic Party
Wed Jan 05 00:01:23 +0000 2022|1.4785169419082301e+18|Against overwhelming odds, the men and women of the labor movement changed society for the better. If you've ever e… https://t.co/ROuRSY7xvQ|216776631.0|en|Democratic Party
Tue Jan 04 20:44:11 +0000 2022|1.4784673166942781e+18|Tax the billionaires. https://t.co/MbBVQmwiv5|216776631.0|en|Democratic Party
Tue Jan 04 15:51:45 +0000 2022|1.478393724698833e+18|Let's be clear. Class warfare in this country is intensifying. The ruling class is united, and they are united in g… https://t.co/LYLqzbvEhX|216776631.0|en|Democratic Party
Mon Jan 03 22:50:00 +0000 2022|1.4781365902453842e+18|2022 is the year of solidarity. Working people all over the country — with extraordinary courage and determination… https://t.co/rZLZERAFeE|216776631.0|en|Democratic Party
Mon Jan 03 20:57:35 +0000 2022|1.4781083016699003e+18|The American Rescue Plan reduced childhood poverty in America by over 40% through the expanded child tax credit. It… https://t.co/F9t0SkV0ev|216776631.0|en|Democratic Party
Mon Jan 03 19:23:00 +0000 2022|1.4780844971281818e+18|It's not easy to stand up to your boss and say, 'you know what? I'm a human being, I have rights, I deserve to be t… https://t.co/nRMSRfdghl|216776631.0|en|Democratic Party
Mon Jan 03 16:26:03 +0000 2022|1.4780399676161843e+18|If you believe, as I do, that at a time of massive inequality the key to creating an economy that works for all, no… https://t.co/mToi95bneH|216776631.0|en|Democratic Party
Sat Jan 01 14:31:34 +0000 2022|1.4772863812569457e+18|Jane and I want to take this opportunity to wish you and yours a safe and healthy new year. 2022 is not a time for… https://t.co/cA4OuOACHc|216776631.0|en|Democratic Party
Fri Dec 31 19:37:00 +0000 2021|1.4770008565874115e+18|Warren Buffett is a billionaire worth over $100 BILLION with a tax rate of just 0.10%. He's spoken eloquently on th… https://t.co/TTmMxJtD6N|216776631.0|en|Democratic Party
Fri Dec 31 15:05:09 +0000 2021|1.4769324460421325e+18|"It was nearly 70° in Alaska just a few days ago.
Cities in Colorado are overrun with wildfire and hundred mile-per-… https://t.co/1j01D0O2jF"|216776631.0|en|Democratic Party
Thu Dec 30 20:54:35 +0000 2021|1.4766579942135972e+18|Mr. Buffett is one of the wealthiest guys on the planet. There is no reason that steelworkers at Special Metals, a… https://t.co/mwj0j6XNBl|216776631.0|en|Democratic Party
Thu Dec 30 19:38:18 +0000 2021|1.4766387953573765e+18|Billionaires spending millions of dollars on political campaigns while Republicans in state after state make it har… https://t.co/9QHzT3e0LZ|216776631.0|en|Democratic Party
Thu Dec 30 16:44:08 +0000 2021|1.4765949649099366e+18|"It's true that corporate profits have never been higher. And still, they want more.

But there is another more impo… https://t.co/fKdlAJrIk2"|216776631.0|en|Democratic Party
Wed Dec 29 20:40:00 +0000 2021|1.4762919354553917e+18|For the ruling class, greed is a religion. They will cut back on workers' wages, on workers' benefits, on workers'… https://t.co/nFTEo7DsmF|216776631.0|en|Democratic Party
Wed Dec 29 16:15:09 +0000 2021|1.4762252869078712e+18|18 million Americans have gone without filling a prescription from their doctor because they could not afford the c… https://t.co/9bsmAcv69Y|216776631.0|en|Democratic Party
Tue Dec 28 21:42:46 +0000 2021|1.475945345079292e+18|A nurse should not pay more in federal taxes than Amazon owner Jeff Bezos, who is worth $195 billion.|216776631.0|en|Democratic Party
Tue Dec 28 18:18:17 +0000 2021|1.4758938860274524e+18|"CEOs now make over 350 times as much as their average employees as they receive large salaries, stock options, ""gol… https://t.co/mv1u6jMFnE"|216776631.0|en|Democratic Party
Mon Dec 27 23:04:57 +0000 2021|1.475603639146365e+18|If a CEO offers a member of Congress $5 to vote for a bill, it's considered a bribe – subject to severe punishment.… https://t.co/vSjPxwJTxg|216776631.0|en|Democratic Party
Mon Dec 27 22:36:00 +0000 2021|1.475596352004313e+18|In the richest country in the history of the world, you should not have to work 2 or 3 jobs just to put food on the… https://t.co/BFplSXWIlF|216776631.0|en|Democratic Party
Mon Dec 27 17:25:00 +0000 2021|1.4755180863210332e+18|You wanna organize and join a labor union? You should be able to do so without intimidation from your boss. That do… https://t.co/7mxcQWV1Jz|216776631.0|en|Democratic Party
Sun Dec 26 22:12:25 +0000 2021|1.47522803120776e+18|In the midst of this pandemic we thank our overworked doctors, nurses and other healthcare professionals for all th… https://t.co/fA09AQVIGj|216776631.0|en|Democratic Party
Sat Dec 25 15:20:56 +0000 2021|1.4747620874067476e+18|Jane and I wish you and yours a very safe and merry Christmas. I am absolutely confident that, as we stand together… https://t.co/TP8N21bM51|216776631.0|en|Democratic Party
Fri Dec 24 17:39:14 +0000 2021|1.474434506102874e+18|It was the labor movement that brought you the holiday weekend.|216776631.0|en|Democratic Party
Fri Dec 24 00:30:41 +0000 2021|1.4741756638128415e+18|The Democratic Party must once again become the party that stands up for the working class of this country.|216776631.0|en|Democratic Party
Thu Dec 23 21:53:00 +0000 2021|1.4741359793299292e+18|The Build Back Better Act is a bold attempt to finally address the long-neglected needs of working families and dem… https://t.co/W5jZ8wCYbh|216776631.0|en|Democratic Party
Thu Dec 23 19:16:02 +0000 2021|1.4740964795224965e+18|"No, getting an education should not mean that you are burdened for life with student loan debt.

Yes, the time is n… https://t.co/6REqB0tytE"|216776631.0|en|Democratic Party
Thu Dec 23 16:30:57 +0000 2021|1.4740549343456993e+18|In this country, we allow the pharmaceutical industry's greed to go totally unchecked, leaving the American people… https://t.co/DiQJnM91KU|216776631.0|en|Democratic Party
Wed Dec 22 23:31:00 +0000 2021|1.4737982539970273e+18|"I voted against NAFTA.
I voted against PNTR with China.

It was obvious to me then, and it is obvious to me now tha… https://t.co/N0DgTZ5u1O"|216776631.0|en|Democratic Party
Tue Dec 21 22:33:11 +0000 2021|1.4734213181754778e+18|Last year, while nearly 1 out of 4 Americans could not afford to fill the prescriptions written by their doctors, 6… https://t.co/2Q4qZcRG7Q|216776631.0|en|Democratic Party
Tue Dec 21 16:41:44 +0000 2021|1.4733328701104865e+18|"We cannot be negotiating forever while standing for nothing.

Let's bring the Build Back Better Act to the floor of… https://t.co/kOZdiiUIru"|216776631.0|en|Democratic Party
